Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
If the project is built and my property is affected, what can I expect to happen? What is the process that TxDOT would follow to acquire my property?	**If the project is built and my property is affected, what can I expect to happen? What is the process that TxDOT would follow to acquire my property?**\n\nFor information on the Right of Way and Other Land Acquisition processes followed by TxDOT, visit\n[https://www.txdot.gov/government/processes-procedures/lgp-toolkit/row-utilities/acquisition.html](https://www.txdot.gov/government/processes-procedures/lgp-toolkit/row-utilities/acquisition.html)\n	FAQ_LaredoOuterLoop_FinalDraft_Spanish.pdf		[]	false	[]	16
How much will TxDOT will pay for my property if I am impacted by the project?	**If the project is built and my property is affected, what can I expect to happen? What is the process that TxDOT would follow to acquire my property?**\n\nFor information on the Right of Way and Other Land Acquisition processes followed by TxDOT, visit\n[https://www.txdot.gov/government/processes-procedures/lgp-toolkit/row-utilities/acquisition.html](https://www.txdot.gov/government/processes-procedures/lgp-toolkit/row-utilities/acquisition.html)\n	FAQ_LaredoOuterLoop_FinalDraft_Spanish.pdf		[]	false	[]	16
What if I'm affected?	**If the project is built and my property is affected, what can I expect to happen? What is the process that TxDOT would follow to acquire my property?**\n\nFor information on the Right of Way and Other Land Acquisition processes followed by TxDOT, visit\n[https://www.txdot.gov/government/processes-procedures/lgp-toolkit/row-utilities/acquisition.html](https://www.txdot.gov/government/processes-procedures/lgp-toolkit/row-utilities/acquisition.html)\n	FAQ_LaredoOuterLoop_FinalDraft_Spanish.pdf		[]	false	[]	16
Will TxDOT buy my property if I am affected by the project?	**If the project is built and my property is affected, what can I expect to happen? What is the process that TxDOT would follow to acquire my property?**\n\nFor information on the Right of Way and Other Land Acquisition processes followed by TxDOT, visit\n[https://www.txdot.gov/government/processes-procedures/lgp-toolkit/row-utilities/acquisition.html](https://www.txdot.gov/government/processes-procedures/lgp-toolkit/row-utilities/acquisition.html)\n	FAQ_LaredoOuterLoop_FinalDraft_Spanish.pdf		[]	false	[]	16
What is the process that TxDOT would follow to acquire my property?	**If the project is built and my property is affected, what can I expect to happen? What is the process that TxDOT would follow to acquire my property?**\n\nFor information on the Right of Way and Other Land Acquisition processes followed by TxDOT, visit\n[https://www.txdot.gov/government/processes-procedures/lgp-toolkit/row-utilities/acquisition.html](https://www.txdot.gov/government/processes-procedures/lgp-toolkit/row-utilities/acquisition.html)\n	FAQ_LaredoOuterLoop_FinalDraft_Spanish.pdf		[]	false	[]	16
What if an alignment crosses my property?	**If the project is built and my property is affected, what can I expect to happen? What is the process that TxDOT would follow to acquire my property?**\n\nFor information on the Right of Way and Other Land Acquisition processes followed by TxDOT, visit\n[https://www.txdot.gov/government/processes-procedures/lgp-toolkit/row-utilities/acquisition.html](https://www.txdot.gov/government/processes-procedures/lgp-toolkit/row-utilities/acquisition.html)\n	FAQ_LaredoOuterLoop_FinalDraft_Spanish.pdf		[]	false	[]	16
What if my property is affected by the project?	**If the project is built and my property is affected, what can I expect to happen? What is the process that TxDOT would follow to acquire my property?**\n\nFor information on the Right of Way and Other Land Acquisition processes followed by TxDOT, visit\n[https://www.txdot.gov/government/processes-procedures/lgp-toolkit/row-utilities/acquisition.html](https://www.txdot.gov/government/processes-procedures/lgp-toolkit/row-utilities/acquisition.html)\n	FAQ_LaredoOuterLoop_FinalDraft_Spanish.pdf		[]	false	[]	16
¿Qué segmento es probable que se construya primero? ¿Por qué?	**¿Qué segmento es probable que se construya primero? ¿Por qué?**\n\nLos segmentos se priorizarán y se construirán de acuerdo con las necesidades identificadas; sin embargo, las prioridades aún no se han establecido. Por ejemplo, la porción entre US 59 y SH 359 podría aliviar las demandas de tráfico en el segmento cercano del Loop 20, así como ayudar a reducir los accidentes graves en esa carretera y, por lo tanto, podría priorizarse antes que otros segmentos.	FAQ_LaredoOuterLoop_FinalDraft_Spanish.pdf		[]	false	[]	17
¿Qué segmento se va a construir primero?	**¿Qué segmento es probable que se construya primero? ¿Por qué?**\n\nLos segmentos se priorizarán y se construirán de acuerdo con las necesidades identificadas; sin embargo, las prioridades aún no se han establecido. Por ejemplo, la porción entre US 59 y SH 359 podría aliviar las demandas de tráfico en el segmento cercano del Loop 20, así como ayudar a reducir los accidentes graves en esa carretera y, por lo tanto, podría priorizarse antes que otros segmentos.	FAQ_LaredoOuterLoop_FinalDraft_Spanish.pdf		[]	false	[]	17
¿Con cúal segmento van a comenzar la construcción?	**¿Qué segmento es probable que se construya primero? ¿Por qué?**\n\nLos segmentos se priorizarán y se construirán de acuerdo con las necesidades identificadas; sin embargo, las prioridades aún no se han establecido. Por ejemplo, la porción entre US 59 y SH 359 podría aliviar las demandas de tráfico en el segmento cercano del Loop 20, así como ayudar a reducir los accidentes graves en esa carretera y, por lo tanto, podría priorizarse antes que otros segmentos.	FAQ_LaredoOuterLoop_FinalDraft_Spanish.pdf		[]	false	[]	17
¿Por donde van a empezar?	**¿Qué segmento es probable que se construya primero? ¿Por qué?**\n\nLos segmentos se priorizarán y se construirán de acuerdo con las necesidades identificadas; sin embargo, las prioridades aún no se han establecido. Por ejemplo, la porción entre US 59 y SH 359 podría aliviar las demandas de tráfico en el segmento cercano del Loop 20, así como ayudar a reducir los accidentes graves en esa carretera y, por lo tanto, podría priorizarse antes que otros segmentos.	FAQ_LaredoOuterLoop_FinalDraft_Spanish.pdf		[]	false	[]	17
¿Aumentarán mis impuestos a la propiedad para financiar este proyecto?	**¿Aumentarán mis impuestos a la propiedad para financiar este proyecto?**\n\nNo. Las mejoras de transporte implementadas por TxDOT, como el\nAnillo Exterior Periférico de la Ciudad de Laredo\n, no se financian con fondos locales, como los impuestos a la propiedad. La principal fuente de financiamiento para las carreteras estatales proviene del impuesto a la gasolina que se recauda a nivel estatal en Texas.	FAQ_LaredoOuterLoop_FinalDraft_Spanish.pdf		[]	false	[]	18
¿Tendré que pagar más impuestos para pagar por este proyecto?	**¿Aumentarán mis impuestos a la propiedad para financiar este proyecto?**\n\nNo. Las mejoras de transporte implementadas por TxDOT, como el\nAnillo Exterior Periférico de la Ciudad de Laredo\n, no se financian con fondos locales, como los impuestos a la propiedad. La principal fuente de financiamiento para las carreteras estatales proviene del impuesto a la gasolina que se recauda a nivel estatal en Texas.	FAQ_LaredoOuterLoop_FinalDraft_Spanish.pdf		[]	false	[]	18
¿Cuánto se estima que costará el proyecto?	**¿Cuánto se estima que costará el proyecto?**\n\nEl proyecto aún se encuentra en una etapa muy temprana. Se están desarrollando las estimaciones de costos preliminares, pero el costo real del proyecto podría variar en función de varios factores, como la ubicación final, el alcance del proyecto, las posibles intersecciones con otras carreteras, el derecho de vía disponible y el momento en que se construya el proyecto.	FAQ_LaredoOuterLoop_FinalDraft_Spanish.pdf		[]	false	[]	19
¿Cuánto va a costar este proyecto?	**¿Cuánto se estima que costará el proyecto?**\n\nEl proyecto aún se encuentra en una etapa muy temprana. Se están desarrollando las estimaciones de costos preliminares, pero el costo real del proyecto podría variar en función de varios factores, como la ubicación final, el alcance del proyecto, las posibles intersecciones con otras carreteras, el derecho de vía disponible y el momento en que se construya el proyecto.	FAQ_LaredoOuterLoop_FinalDraft_Spanish.pdf		[]	false	[]	19
¿Cuánto dinero se va a invertir en este proyecto?	**¿Cuánto se estima que costará el proyecto?**\n\nEl proyecto aún se encuentra en una etapa muy temprana. Se están desarrollando las estimaciones de costos preliminares, pero el costo real del proyecto podría variar en función de varios factores, como la ubicación final, el alcance del proyecto, las posibles intersecciones con otras carreteras, el derecho de vía disponible y el momento en que se construya el proyecto.	FAQ_LaredoOuterLoop_FinalDraft_Spanish.pdf		[]	false	[]	19
